id.outcome,outcome,exposure,method,nsnp,b,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95,fdr,gene
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CASP8_Adrenal_Gland,Wald ratio,1,-0.076674456,0.011556198,3.25E-11,-0.099324604,-0.054024308,0.92619132,0.905448748,0.947409076,2.44E-10,CASP8
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Brain_Amygdala,Wald ratio,1,-0.054808125,0.015927147,0.000579191,-0.086025334,-0.023590916,0.946666772,0.917570986,0.976685174,0.001451838,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GCAT_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,-0.120167442,0.029931817,5.95E-05,-0.178833804,-0.061501081,0.886771941,0.836244869,0.94035193,0.00016808,GCAT
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,SLC39A13_Cells_Cultured_fibroblasts,Wald ratio,1,-0.111390631,0.041302144,0.006997364,-0.192342833,-0.030438429,0.894589227,0.825023975,0.970020156,0.015057618,SLC39A13
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,STXBP4_Adipose_Visceral_Omentum,Wald ratio,1,0.169905356,0.017368103,1.34E-22,0.135863874,0.203946839,1.185192675,1.145525948,1.226232963,4.68E-21,STXBP4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Brain_Cortex,Wald ratio,1,-0.042983299,0.012544482,0.00061148,-0.067570484,-0.018396114,0.957927388,0.934661839,0.981772062,0.001451838,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,METTL10_Brain_Amygdala,Wald ratio,1,-0.037575811,0.013932604,0.006997364,-0.064883716,-0.010267907,0.963121399,0.937176436,0.989784628,0.015057618,METTL10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,SSBP4_Artery_Aorta,Wald ratio,1,0.314942444,0.03989271,2.91E-15,0.236752733,0.393132155,1.370180447,1.267127761,1.481614179,4.95E-14,SSBP4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,SSBP4_Esophagus_Mucosa,Wald ratio,1,0.260781595,0.025103975,2.81E-25,0.211577804,0.309985387,1.297944158,1.235626098,1.363405191,1.59E-23,SSBP4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,MAN2C1_Brain_Substantia_nigra,Wald ratio,1,-0.069862012,0.014739673,2.14E-06,-0.098751772,-0.040972253,0.932522488,0.905967567,0.959855763,9.89E-06,MAN2C1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Skin_Not_Sun_Exposed_Suprapubic,Wald ratio,1,-0.104878618,0.02996532,0.000465258,-0.163610645,-0.046146592,0.900433812,0.849072548,0.954901971,0.001209387,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Whole_Blood,Wald ratio,1,-0.070242693,0.010379993,1.31E-11,-0.090587479,-0.049897906,0.932167562,0.913394427,0.951326544,1.21E-10,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,MAN2C1_Brain_Cerebellar_Hemisphere,Wald ratio,1,-0.093331895,0.019691411,2.14E-06,-0.131927061,-0.054736729,0.91089113,0.876404917,0.946734363,9.89E-06,MAN2C1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PCM1_Brain_Amygdala,Wald ratio,1,0.055717035,0.012662963,1.08E-05,0.030897629,0.080536442,1.057298463,1.031379915,1.083868344,4.14E-05,PCM1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GCAT_Cells_Cultured_fibroblasts,Wald ratio,1,-0.150827764,0.041134845,0.000245733,-0.23145206,-0.070203468,0.859995808,0.793380729,0.932204126,0.000652728,GCAT
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,SIN3A_Thyroid,Wald ratio,1,-0.125713888,0.02507313,5.33E-07,-0.174857222,-0.076570553,0.881867124,0.839576885,0.92628756,2.85E-06,SIN3A
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,SSBP4_Breast_Mammary_Tissue,Wald ratio,1,0.454653761,0.041859057,1.76E-27,0.372610009,0.536697514,1.575627745,1.45151815,1.71034912,2.49E-25,SSBP4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CASP8_Breast_Mammary_Tissue,Wald ratio,1,-0.07031963,0.010473136,1.89E-11,-0.090846978,-0.049792283,0.932095846,0.913157434,0.951427032,1.46E-10,CASP8
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CDK5RAP3_Breast_Mammary_Tissue,Wald ratio,1,0.1415973,0.043304029,0.001076078,0.056721404,0.226473196,1.152112599,1.058360914,1.254168993,0.002394415,CDK5RAP3
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,SREBF1_Whole_Blood,Wald ratio,1,-0.052206641,0.015540582,0.00078119,-0.082666181,-0.021747101,0.949132717,0.920658429,0.978487662,0.001844476,SREBF1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,TESK2_Brain_Caudate_basal_ganglia,Wald ratio,1,-0.087085822,0.018976911,4.45E-06,-0.124280567,-0.049891078,0.916598428,0.883132028,0.95133304,1.98E-05,TESK2
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Vagina,Wald ratio,1,-0.063533521,0.009184053,4.59E-12,-0.081534265,-0.045532776,0.938442662,0.921701127,0.955488285,5.10E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,SSBP4_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,0.300957356,0.02897147,2.81E-25,0.244173275,0.357741436,1.351151721,1.276565509,1.430095802,1.59E-23,SSBP4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,TOM1L1_Adrenal_Gland,Wald ratio,1,0.222877246,0.025862889,6.83E-18,0.172185985,0.273568508,1.249667163,1.187898744,1.31464742,1.57E-16,TOM1L1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GCAT_Esophagus_Mucosa,Wald ratio,1,-0.10328259,0.025446435,4.93E-05,-0.153157603,-0.053407577,0.901872077,0.857994488,0.947993553,0.000145564,GCAT
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PNPO_Pancreas,Wald ratio,1,0.064493953,0.024451004,0.008347503,0.016569985,0.112417921,1.066619128,1.016708028,1.118980408,0.017827581,PNPO
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Esophagus_Gastroesophageal_Junction,Wald ratio,1,0.038801756,0.009358071,3.38E-05,0.020459938,0.057143574,1.039564376,1.020670677,1.058807817,0.00011261,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,BABAM1_Skin_Not_Sun_Exposed_Suprapubic,Wald ratio,1,-0.241885479,0.047272035,3.11E-07,-0.334538668,-0.14923229,0.785146088,0.715668171,0.861369004,1.74E-06,BABAM1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,-0.049998996,0.007228771,4.62E-12,-0.064167386,-0.035830606,0.95123038,0.937848004,0.964803712,5.10E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,SGCE_Nerve_Tibial,Wald ratio,1,0.142082708,0.020462216,3.82E-12,0.101976765,0.18218865,1.152671979,1.107357742,1.199840523,5.10E-11,SGCE
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,NEIL1_Adipose_Subcutaneous,Wald ratio,1,-0.182444862,0.036387895,5.33E-07,-0.253765136,-0.111124588,0.833230585,0.775874005,0.894827257,2.85E-06,NEIL1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GCAT_Breast_Mammary_Tissue,Wald ratio,1,-0.101425096,0.024988792,4.93E-05,-0.150403128,-0.052447064,0.903548856,0.860361071,0.948904551,0.000145564,GCAT
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Brain_Nucleus_accumbens_basal_ganglia,Wald ratio,1,-0.061538136,0.017959628,0.00061148,-0.096739007,-0.026337266,0.940317085,0.907792903,0.974006535,0.001451838,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PCM1_Brain_Hippocampus,Wald ratio,1,0.059836767,0.013599265,1.08E-05,0.033182207,0.086491327,1.061663234,1.033738877,1.090341911,4.14E-05,PCM1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GCAT_Skin_Not_Sun_Exposed_Suprapubic,Wald ratio,1,-0.101344753,0.025059793,5.25E-05,-0.150461948,-0.052227558,0.903621453,0.860310466,0.949112864,0.000152363,GCAT
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Brain_Hypothalamus,Wald ratio,1,-0.065338084,0.009154856,9.54E-13,-0.083281602,-0.047394566,0.93675071,0.920092011,0.953711022,1.42E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Brain_Cerebellar_Hemisphere,Wald ratio,1,-0.049018637,0.007129984,6.20E-12,-0.062993405,-0.035043869,0.952163384,0.938949666,0.965563057,6.43E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,SGCE_Thyroid,Wald ratio,1,0.200819584,0.029608016,1.18E-11,0.142787874,0.258851295,1.222404211,1.153485091,1.295441152,1.10E-10,SGCE
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CASP8_Skin_Not_Sun_Exposed_Suprapubic,Wald ratio,1,-0.062943008,0.009330375,1.52E-11,-0.081230543,-0.044655472,0.938996988,0.92198111,0.956326906,1.22E-10,CASP8
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GCAT_Adipose_Visceral_Omentum,Wald ratio,1,-0.095670561,0.023571008,4.93E-05,-0.141869736,-0.049471385,0.908763349,0.867734284,0.951732391,0.000145564,GCAT
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,TOM1L1_Pancreas,Wald ratio,1,0.164180248,0.033930585,1.31E-06,0.097676302,0.230684194,1.178426705,1.102605816,1.259461431,6.24E-06,TOM1L1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,MAN2C1_Artery_Coronary,Wald ratio,1,-0.042939083,0.008782994,1.01E-06,-0.060153751,-0.025724414,0.957969745,0.941619747,0.97460364,5.04E-06,MAN2C1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Breast_Mammary_Tissue,Wald ratio,1,-0.054660679,0.007950644,6.20E-12,-0.070243941,-0.039077416,0.946806365,0.932166398,0.961676257,6.43E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PARK7_Esophagus_Mucosa,Wald ratio,1,-0.286156518,0.062667522,4.96E-06,-0.408984862,-0.163328174,0.751145039,0.664324289,0.84931242,2.15E-05,PARK7
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,STXBP4_Whole_Blood,Wald ratio,1,0.078439334,0.021224761,0.000219323,0.036838803,0.120039866,1.081597737,1.037525761,1.127541801,0.000584403,STXBP4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Brain_Hypothalamus,Wald ratio,1,-0.054791954,0.015922448,0.000579191,-0.085999953,-0.023583956,0.94668208,0.917594274,0.976691972,0.001451838,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ZNF283_Liver,Wald ratio,1,0.061081082,0.01150803,1.11E-07,0.038525343,0.083636821,1.0629851,1.039277067,1.087233961,6.74E-07,ZNF283
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,MUC1_Testis,Wald ratio,1,0.139338218,0.023346563,2.40E-09,0.093578954,0.185097481,1.14951282,1.098097299,1.203335737,1.62E-08,MUC1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PCM1_Brain_Putamen_basal_ganglia,Wald ratio,1,0.048984178,0.011132768,1.08E-05,0.027163953,0.070804402,1.050203734,1.027536257,1.073371257,4.14E-05,PCM1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Brain_Substantia_nigra,Wald ratio,1,-0.047995192,0.013712912,0.000465258,-0.0748725,-0.021117885,0.953138369,0.927861781,0.979103536,0.001209387,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Spleen,Wald ratio,1,-0.064173892,0.018728861,0.00061148,-0.10088246,-0.027465324,0.937841902,0.904039288,0.972908418,0.001451838,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ELL_Artery_Tibial,Wald ratio,1,-0.485203615,0.059681595,4.30E-16,-0.602179541,-0.368227689,0.615571844,0.547616781,0.691959612,7.45E-15,ELL
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,MLPH_Thyroid,Wald ratio,1,-0.033206288,0.014558422,0.022554431,-0.061740795,-0.004671781,0.967338989,0.940126541,0.995339115,0.044480897,MLPH
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PCM1_Brain_Hypothalamus,Wald ratio,1,0.063145949,0.014351352,1.08E-05,0.035017299,0.091274599,1.06518229,1.035637624,1.095569806,4.14E-05,PCM1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GCAT_Brain_Spinal_cord_cervical_c-1,Wald ratio,1,-0.050890772,0.012448102,4.35E-05,-0.075289052,-0.026492491,0.950382474,0.927475359,0.973855357,0.00013553,GCAT
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ZNF283_Thyroid,Wald ratio,1,0.064747658,0.022066467,0.003343973,0.021497384,0.107997933,1.06688977,1.021730117,1.114045442,0.007344644,ZNF283
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Artery_Coronary,Wald ratio,1,-0.091554842,0.026380209,0.00051932,-0.143260051,-0.039849633,0.912511271,0.866528698,0.960933921,0.0013336,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,MAN2C1_Brain_Frontal_Cortex_BA9,Wald ratio,1,-0.080990318,0.016654347,1.16E-06,-0.113632838,-0.048347798,0.92220262,0.892585619,0.952802347,5.62E-06,MAN2C1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GCAT_Pancreas,Wald ratio,1,0.06984346,0.018379858,0.000144696,0.033818939,0.105867982,1.072340304,1.0343973,1.111675105,0.000391693,GCAT
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GRHL1_Lung,Wald ratio,1,-0.089624656,0.02909282,0.002065526,-0.146646583,-0.032602728,0.914274289,0.863599134,0.967923012,0.004584066,GRHL1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,GRHL1_Esophagus_Mucosa,Wald ratio,1,0.266038749,0.050811749,1.64E-07,0.166447722,0.365629777,1.304785617,1.181101788,1.441421496,9.63E-07,GRHL1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,STXBP4_Adipose_Subcutaneous,Wald ratio,1,0.207994081,0.020100268,4.28E-25,0.168597555,0.247390606,1.231205882,1.183643691,1.280679257,2.27E-23,STXBP4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Brain_Frontal_Cortex_BA9,Wald ratio,1,-0.052517187,0.007592846,4.62E-12,-0.067399165,-0.037635208,0.948838013,0.934821978,0.963064195,5.10E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,METTL10_Artery_Aorta,Wald ratio,1,-0.054262131,0.013405938,5.17E-05,-0.08053777,-0.027986492,0.947183788,0.922620056,0.972401502,0.000151134,METTL10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PCM1_Brain_Caudate_basal_ganglia,Wald ratio,1,0.043190869,0.009816107,1.08E-05,0.0239513,0.062430438,1.044137169,1.024240436,1.064420413,4.14E-05,PCM1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Pancreas,Wald ratio,1,-0.084210678,0.024576507,0.00061148,-0.132380632,-0.036040725,0.919237572,0.876007495,0.96460101,0.001451838,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Adrenal_Gland,Wald ratio,1,-0.061399436,0.008602992,9.54E-13,-0.0782613,-0.044537572,0.940447516,0.924722765,0.956439665,1.42E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PARK7_Esophagus_Muscularis,Wald ratio,1,-0.204292845,0.044739594,4.96E-06,-0.291982449,-0.116603241,0.815223602,0.746781643,0.889938214,2.15E-05,PARK7
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,STXBP4_Adrenal_Gland,Wald ratio,1,0.062084257,0.017738359,0.000465258,0.027317073,0.096851441,1.064051995,1.027693605,1.101696695,0.001209387,STXBP4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Lung,Wald ratio,1,-0.066456532,0.009608173,4.62E-12,-0.085288552,-0.047624513,0.935703588,0.918247284,0.953491744,5.10E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Kidney_Cortex,Wald ratio,1,0.033365376,0.008036173,3.30E-05,0.017614477,0.049116275,1.033928243,1.017770527,1.050342473,0.00011261,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Testis,Wald ratio,1,-0.03712769,0.010607911,0.000465258,-0.057919196,-0.016336183,0.963553092,0.943726201,0.983796528,0.001209387,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Testis,Wald ratio,1,-0.055119836,0.007969133,4.62E-12,-0.070739336,-0.039500335,0.946371732,0.931704722,0.961269632,5.10E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,EFEMP2_Brain_Cerebellum,Wald ratio,1,0.065329645,0.010801168,1.46E-09,0.044159356,0.086499934,1.067510866,1.045148892,1.090351296,1.01E-08,EFEMP2
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CFL1_Cells_Cultured_fibroblasts,Wald ratio,1,-0.468531627,0.088099964,1.05E-07,-0.641207557,-0.295855698,0.625920679,0.526656073,0.743894766,6.46E-07,CFL1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,ATG10_Brain_Hippocampus,Wald ratio,1,-0.061164333,0.008843036,4.62E-12,-0.078496684,-0.043831982,0.940668644,0.924505126,0.957114756,5.10E-11,ATG10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,HELQ_Testis,Wald ratio,1,-0.072151526,0.012495516,7.73E-09,-0.096642737,-0.047660315,0.930389907,0.9078803,0.953457607,5.06E-08,HELQ
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,MAN2C1_Brain_Hypothalamus,Wald ratio,1,-0.072296981,0.0149087,1.24E-06,-0.101518032,-0.04307593,0.930254587,0.903464888,0.957838658,5.98E-06,MAN2C1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,NSUN4_Cells_EBV-transformed_lymphocytes,Wald ratio,1,-0.035642835,0.007503755,2.03E-06,-0.050350194,-0.020935475,0.964984891,0.950896368,0.97928215,9.61E-06,NSUN4
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,MRPL11_Muscle_Skeletal,Wald ratio,1,-0.282462831,0.069341056,4.63E-05,-0.418371301,-0.146554361,0.753924664,0.658117823,0.86367878,0.000138106,MRPL11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CASP8_Adipose_Subcutaneous,Wald ratio,1,-0.072889797,0.010804841,1.52E-11,-0.094067285,-0.05171231,0.92970328,0.910221516,0.949602019,1.22E-10,CASP8
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CDK5RAP3_Artery_Aorta,Wald ratio,1,0.054055047,0.016531398,0.001076078,0.021653507,0.086456587,1.055542705,1.021889646,1.090304033,0.002394415,CDK5RAP3
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Muscle_Skeletal,Wald ratio,1,-0.093083088,0.02716588,0.00061148,-0.146328212,-0.039837964,0.911117795,0.863874123,0.960945135,0.001451838,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,MAN2C1_Brain_Amygdala,Wald ratio,1,-0.076041046,0.015166657,5.34E-07,-0.105767693,-0.046314399,0.926778166,0.899633615,0.954741746,2.85E-06,MAN2C1
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Brain_Hippocampus,Wald ratio,1,0.036718726,0.009012778,4.62E-05,0.019053681,0.054383771,1.037401185,1.01923636,1.055889744,0.000138106,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CASP8_Whole_Blood,Wald ratio,1,-0.150304145,0.022280379,1.52E-11,-0.193973688,-0.106634602,0.860446236,0.823679577,0.898854053,1.22E-10,CASP8
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,PILRB_Small_Intestine_Terminal_Ileum,Wald ratio,1,0.037838442,0.009261947,4.40E-05,0.019685026,0.055991859,1.038563431,1.019880054,1.057589073,0.00013553,PILRB
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,COX11_Brain_Caudate_basal_ganglia,Wald ratio,1,-0.062688165,0.018295259,0.00061148,-0.098546872,-0.026829459,0.939236314,0.906153218,0.973527254,0.001451838,COX11
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,METTL10_Esophagus_Gastroesophageal_Junction,Wald ratio,1,-0.046702299,0.020451333,0.022396103,-0.086786912,-0.006617685,0.954371473,0.916872449,0.993404163,0.044271367,METTL10
ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis) || id:ieu-a-1126,CASP8_Esophagus_Mucosa,Wald ratio,1,-0.109231473,0.01619196,1.52E-11,-0.140967714,-0.077495232,0.896522873,0.868517352,0.925431437,1.22E-10,CASP8
